"cardhldr","default","age","acadmos","adepcnt","majordrg","minordrg","ownrent","income","selfempl","incper","exp_inc","spending","logspend"
1,0,41.1666679,48,0,0,0,1,2083.3333333,0,25000,0.00648,13.5,2.6026897
0,0,40.5,149,2,5,0,1,1451.6666667,0,7106.6665039,0.0005629,NA,NA
1,0,28.333334,36,0,0,0,0,1560,0,18720,0.0500246,78.0383335,4.3572002
1,0,37.5833321,27,1,0,2,1,2666.6666667,0,16000,0.1291609,344.4291751,5.8418885
1,1,26.583334,24,0,0,0,1,1583.3333333,0,19000,0.0572932,90.714161,4.5077135
1,0,38.6666679,46,2,0,1,0,2250,0,9000,0.0634589,142.7825019,4.9613225
0,0,25.416666,12,1,1,0,0,1416.6666667,0,17500,0.0003429,NA,NA
0,0,29.583334,7,3,3,0,0,1505.3333333,0,4712.25,0.0006366,NA,NA
1,0,20.583334,27,0,0,0,0,1500,0,18000,0.1257806,188.6708289,5.2400039
0,0,59.5,36,1,2,0,1,1500,0,14500,0.0004138,NA,NA
0,0,29.75,35,1,9,3,0,916.6666667,0,8500,0.0007059,NA,NA
0,0,31.75,36,0,5,0,1,3250,0,45000,0.0002667,NA,NA
1,0,41.8333321,110,1,0,0,1,3000,0,18000,0.0981311,294.3933383,5.6849168
1,1,23,12,0,0,0,0,1500,0,23000,0.0068696,10.3043478,2.3325659
0,0,43.6666679,1,0,2,0,0,1500,0,18000,0.0006667,NA,NA
0,0,22.833334,30,0,0,0,0,1353,0,16236,0.0007391,NA,NA
0,0,38.75,50,0,3,0,1,4000,0,48000,0.00025,NA,NA
0,0,36.9166679,68,0,7,0,0,1473.3333333,0,21180,0.0005666,NA,NA
0,0,33.75,11,2,0,0,1,1500,0,6000,0.0006667,NA,NA
1,0,30.166666,12,0,0,0,0,1906.6666667,0,28880,0.0825197,157.3376373,5.0583941
1,0,34.3333321,42,0,0,0,1,1666.6666667,0,20000,0.043528,72.5466634,4.28423
1,0,26,8,0,0,0,1,1733.3333333,0,37300,0.2223895,385.4751925,5.9544768
1,0,43.8333321,60,3,1,0,1,1775,0,5325,0.0200559,35.5991652,3.5723222
1,0,40.8333321,12,2,0,0,1,8333.25,0,33333,0.0967157,805.9558266,6.6920289
1,0,35,22,3,0,0,1,2768.1666667,0,10304.5,0.071133,196.9080068,5.2827366
1,0,28.833334,24,1,0,0,0,1000,0,6000,0.0078125,7.8125,2.055725
1,0,27.333334,6,0,0,0,0,2291.6666667,0,27500,0.0671898,153.9766711,5.0368011
1,0,51.8333321,12,0,1,0,1,5000,1,60000,0.013523,67.6150015,4.2138299
0,0,27.166666,5,0,1,0,1,2083.3333333,0,25000,0.00048,NA,NA
1,0,23.25,108,0,0,0,0,1375,0,16500,0.0276715,38.0483344,3.6388573
0,0,22.916666,6,0,2,2,0,1300,0,34800,0.0003448,NA,NA
1,1,27,24,1,3,1,0,1833.3333333,0,13275,0.0763936,140.0549275,4.9420347
1,0,32.8333321,3,2,0,0,0,2333.3333333,0,26000,0.2027219,473.0178217,6.1591331
1,0,38.1666679,112,2,0,0,1,1916.6666667,0,7666.6665039,0.0487304,93.4000037,4.5368914
1,0,30.833334,6,0,0,1,0,1858.3333333,0,22300,0.0005381,1,0
1,0,37.25,48,3,0,0,1,2500,1,7500,0.02407,60.174996,4.0972569
1,0,47.9166679,204,2,0,1,1,3333.3333333,1,16666.6660156,0.0054376,18.1253332,2.8973106
1,0,39.5833321,24,0,0,0,0,1583.3333333,0,19000,0.0956826,151.4975068,5.0205692
0,0,30.25,30,0,0,0,1,2500,0,38000,0.0003158,NA,NA
1,1,34,25,0,0,0,0,1516.6666667,0,18200,0.1621714,245.9599922,5.5051689
1,0,37.6666679,42,2,0,0,1,1950,0,13800,0.0015942,3.1086957,1.1342033
1,0,39.1666679,49,2,0,0,1,2553.9166667,0,11415.6669922,0.0312933,79.9203543,4.3810306
1,0,24.833334,9,0,0,0,1,2380,0,45000,0.0610393,145.2736109,4.9786189
1,0,39.1666679,121,3,0,0,1,3583.3333333,0,10750,0.0408228,146.2816608,4.9855339
1,0,40,16,4,0,0,1,2916.6666667,0,7720,0.1126544,328.5753417,5.7947662
1,0,37.25,24,3,0,0,1,1583.3333333,0,11312.5,0.1673421,264.9583196,5.5795725
1,0,39.75,49,1,0,2,1,1641.6666667,0,12100,0.0170194,27.9402159,3.3300671
1,1,30.416666,28,1,1,0,0,2166.6666667,0,13000,0.0094677,20.5133329,3.0210751
1,1,30.666666,142,3,0,0,0,1333.3333333,0,4000,0.00075,1,0
0,0,33,96,2,0,0,1,1333.3333333,0,7400,0.0005405,NA,NA
1,0,34.5,12,0,0,0,0,1678.3333333,0,23500,0.0375881,63.0853376,4.1444884
1,0,22.666666,3,0,0,0,0,1750,0,21000,0.0828914,145.0599972,4.9771474
1,0,31.666666,35,2,0,0,1,5000,1,21540,0.1287385,643.6923891,6.467221
1,0,36.75,12,2,0,1,1,1500,0,9000,0.0977785,146.6677822,4.98817
0,0,23.25,12,3,0,0,0,1875,0,5625,0.0005333,NA,NA
0,0,27.75,36,0,2,1,0,1250,0,15000,8e-04,NA,NA
1,0,25.333334,24,0,0,0,1,1500,0,18000,0.2084378,312.6566559,5.7451056
0,0,30.916666,32,2,0,0,0,4333.3333333,1,17333.3339844,0.0002308,NA,NA
1,0,31.833334,24,1,0,0,1,2083.3333333,0,12500,0.0995848,207.4683396,5.3349787
0,0,23.5,89,0,0,0,1,1500,0,18000,0.0006667,NA,NA
1,0,40.5,36,3,0,0,1,3050,0,13125,0.0366278,111.7148219,4.7159494
1,1,44.5833321,19,0,0,0,1,1703,0,30966,0.0063441,10.8039254,2.3799095
0,0,25.583334,9,0,1,2,0,3333.3333333,0,40000,3e-04,NA,NA
1,0,23.666666,7,0,0,0,0,2083.3333333,0,25000,0.0652548,135.9475,4.9122688
1,0,42.1666679,12,0,0,0,1,4583.3333333,0,85000,0.1078854,494.474809,6.2034962
1,1,31.416666,26,1,0,0,0,1583.3333333,0,12400,0.0058871,9.3212365,2.2322953
1,0,22.5,25,1,0,0,0,2083.3333333,0,12500,0.02444,50.9166663,3.9301903
0,0,25,12,1,0,0,0,385.3333333,0,7727,0.0007765,NA,NA
1,0,43.5,45,2,0,0,1,3000,0,12000,0.048955,146.8650028,4.9895138
1,0,32.5833321,82,2,0,0,1,1791.6666667,0,7166.6665039,0.0141865,25.4175002,3.2354379
1,0,31.833334,12,1,1,0,0,2083.3333333,0,14750,0.1018197,212.1243005,5.3571724
1,0,28.5,15,2,0,0,0,2083.3333333,0,12500,0.00032,0.6666666,-0.4054651
0,0,23.916666,15,0,0,0,0,1000,0,12000,0.001,NA,NA
0,0,35.5,14,4,5,0,1,4333.3333333,0,10400,0.0002308,NA,NA
1,0,23.083334,6,2,0,1,0,1500,0,6000,0.0296856,44.5283325,3.7961257
1,0,25.25,8,1,0,0,1,1250,0,7500,0.0176427,22.0533344,3.0934638
0,0,32.6666679,24,2,0,0,0,5851.9166667,0,25631.6660156,0.0001561,NA,NA
0,0,24.833334,9,0,1,1,0,1833.3333333,0,23800,0.0005042,NA,NA
1,0,25.833334,12,0,0,0,0,1583.3333333,0,19000,0.0931063,147.4183314,4.9932743
0,0,28.166666,31,2,2,1,1,2166.6666667,0,8666.6669922,0.0004615,NA,NA
0,0,41.1666679,180,0,5,0,1,1083.3333333,0,23800,0.0005042,NA,NA
1,0,34.4166679,48,0,0,0,1,1666.6666667,0,37000,0.0459216,76.5360333,4.3377617
0,0,51.0833321,312,3,3,3,1,1750,0,5811,0.0005163,NA,NA
1,0,43.1666679,12,0,0,2,0,2333.3333333,0,28000,0.024915,58.135001,4.0627679
1,0,34.1666679,26,0,1,0,1,3083.3333333,1,40000,0.0165433,51.0083558,3.9319895
0,0,25.75,32,1,2,2,0,2333.3333333,0,14000,0.0004286,NA,NA
0,0,25,15,0,4,2,0,1416.6666667,0,17000,0.0007059,NA,NA
0,0,35.5833321,98,3,0,0,0,1083.3333333,0,4000,0.00075,NA,NA
1,0,42.4166679,149,1,0,2,1,833.3333333,0,18000,0.0187883,15.656945,2.7509146
1,0,43.1666679,51,2,0,0,1,1250,0,5000,0.072866,91.0825003,4.5117657
1,0,38.1666679,72,3,0,2,1,1666.6666667,0,7295,0.012404,20.6734069,3.0288482
0,0,19.5,66,1,0,0,1,1300,0,7800,0.0007692,NA,NA
0,0,26.083334,40,2,3,0,1,1600,0,7200,0.0005556,NA,NA
1,0,21.083334,12,1,0,0,0,1000,0,12000,0.0388654,38.8654172,3.6601048
0,0,27.833334,12,0,0,0,0,1666.6666667,0,20000,6e-04,NA,NA
0,0,27.583334,12,2,0,0,0,958.3333333,0,5350,0.0007477,NA,NA
0,0,28,48,2,0,0,1,2500,0,10000,4e-04,NA,NA
1,0,36.5833321,27,2,0,0,1,7800,0,31200,0.0244455,190.6750035,5.2505704
1,0,34.75,77,2,0,1,1,1500,0,6000,0.0006667,1,0
0,0,55.8333321,120,1,1,9,1,3333.3333333,1,25000,0.00024,NA,NA
1,0,27,21,1,0,0,1,1250,0,7500,0.022324,27.9049994,3.3288059
0,0,26.333334,8,0,0,0,0,1250,0,15000,8e-04,NA,NA
1,0,37.0833321,96,3,4,1,1,4333.3333333,0,13000,0.111581,483.5174953,6.1810875
1,0,25.333334,22,1,0,0,1,1750,0,10500,0.1966748,344.1808373,5.8411672
0,0,31.166666,24,3,7,0,1,2375,0,7125,0.0004211,NA,NA
1,0,44.1666679,48,2,0,0,1,4166.6666667,0,16666.6660156,0.2239682,933.200866,6.8386205
1,0,22.166666,37,0,0,0,0,2083.3333333,0,25000,0.0492428,102.5891708,4.6307324
1,0,28.25,6,2,0,0,0,2700,0,12466.6669922,0.1751599,472.9316935,6.158951
1,0,64.0833359,129,1,0,0,1,1666.6666667,0,13100,0.1757179,292.8632249,5.6797057
1,1,0.1666667,25,3,0,1,1,2700,0,8100,0.1843664,497.7891728,6.2101766
1,0,48.1666679,33,0,1,0,1,3333.3333333,0,55000,0.0056018,18.6727274,2.927064
0,0,25.166666,30,4,5,6,1,3500,0,8400,0.0002857,NA,NA
1,0,40.0833321,18,2,0,0,1,2083.3333333,0,8333.3330078,0.0861004,179.3758323,5.1894832
0,0,36.5833321,4,2,0,0,1,1600,0,7400,0.0005405,NA,NA
1,0,30.916666,12,1,0,0,0,2333.3333333,0,14000,0.1194807,278.7883331,5.6304528
1,0,31,55,2,0,0,1,3750,0,23333.3339844,0.1431097,536.6614647,6.2853675
0,0,28,336,4,10,1,1,1916.6666667,0,4700,0.0005106,NA,NA
1,0,59.0833321,39,0,0,0,1,1541.6666667,0,18500,0.0065335,10.0724997,2.3098089
0,0,39.4166679,9,3,0,0,1,3000,0,9000,0.0003333,NA,NA
1,0,54.0833321,6,0,0,0,1,1458.3333333,0,21500,0.051427,74.9976692,4.317457
1,0,38.0833321,3,2,0,3,1,2916.6666667,0,11666.6669922,0.1141951,333.0691531,5.8083501
1,0,37.25,10,3,0,0,1,2583.3333333,0,7750,0.0565306,146.0375047,4.9838635
0,0,34.8333321,408,2,2,0,0,3583.3333333,0,16333.3330078,0.0002449,NA,NA
1,0,34.9166679,10,2,0,0,1,3245,0,12980,0.1896297,615.3483403,6.4221885
1,0,26.75,18,0,0,0,0,1758.3333333,0,22000,0.0298505,52.48705,3.9605665
1,0,22.916666,60,0,0,0,1,1833.3333333,0,22000,0.0627095,114.9675039,4.7446495
1,0,38.25,99,2,0,0,1,2925,0,11700,0.0985795,288.3450044,5.6641577
1,0,41.5833321,42,0,0,0,1,1500,0,23000,0.0457504,68.6256532,4.2286664
1,0,21,15,0,0,0,0,1343.3333333,0,16120,0.035031,47.0583327,3.851388
0,0,40.5,84,1,0,0,0,1250,0,7775,0.0007717,NA,NA
1,0,50.1666679,60,0,0,0,1,3333.3333333,0,40000,0.0142033,47.344168,3.8574436
1,0,26.083334,60,0,1,0,0,1708.3333333,0,20500,0.0392712,67.0883351,4.2060102
1,0,34.0833321,50,4,0,0,1,5416.6666667,1,13000,0.0857022,464.2200253,6.1403586
1,0,58.5833321,9,0,0,0,1,2770.8333333,0,33250,0.0280024,77.5900038,4.3514386
1,0,62.9166679,180,1,0,0,1,4583.3333333,1,27500,0.0017618,8.075,2.0887729
1,0,27.583334,12,0,0,0,0,2916.6666667,0,35000,0.0758857,221.3333299,5.3996698
1,0,28.666666,4,0,0,0,0,2500,0,30000,0.190873,477.1824926,6.167899
0,0,21.666666,61,1,0,0,1,1666.6666667,0,10000,6e-04,NA,NA
0,0,28.333334,36,1,2,3,0,2750,0,16500,0.0003636,NA,NA
1,0,38.8333321,60,2,0,1,1,1666.6666667,0,8833.3330078,0.0750457,125.0761002,4.8289224
1,0,30.083334,63,1,0,0,1,2508.3333333,0,15050,0.0213449,53.540003,3.9804291
1,0,26.333334,1,0,0,0,0,1916.6666667,0,45000,0.0860862,164.9985903,5.1059369
1,0,24.583334,20,0,0,0,0,1000,0,24000,0.0332904,33.290416,3.5052695
1,0,22.416666,3,1,0,0,0,2083.3333333,0,17500,0.0405746,84.5303526,4.4371107
0,0,32.8333321,18,0,9,1,0,1833.3333333,0,22000,0.0005455,NA,NA
1,0,50.0833321,120,0,0,0,1,1250,0,15000,0.0298507,37.3133342,3.6193507
1,0,44.9166679,12,1,0,0,0,1250,0,8700,0.0080276,10.0344827,2.3060274
1,0,37.5,24,4,0,0,1,166.6666667,1,9400,0.0141883,2.3647162,0.860658
1,1,31.25,24,4,0,0,1,3333.3333333,0,8000,0.2001735,667.2449907,6.5031573
1,0,36.25,24,2,0,0,1,2500,0,10000,0.06577,164.4250005,5.1024545
1,0,44.75,14,3,0,0,1,8333.25,0,24999.75,0.104969,874.7325039,6.7739181
0,0,38.6666679,2,0,0,0,0,2333.3333333,1,28000,0.0004286,NA,NA
1,0,45.1666679,62,1,0,0,1,3166.6666667,0,34000,0.0207794,65.8014721,4.1866422
1,0,53.8333321,24,0,0,0,0,5000,1,60000,0.0153158,76.5791675,4.3383251
1,0,33.5,5,1,0,0,1,2600,0,27200,0.2152498,559.6494973,6.3273107
1,0,46.6666679,36,3,0,0,1,6250,0,21750,0.0146464,91.5402314,4.5167786
1,0,52.0833321,24,1,0,0,0,1791.6666667,0,15750,0.0229298,41.0826296,3.7155854
0,0,40,3,1,3,1,0,1532.25,0,10943.5,0.0005483,NA,NA
1,0,30.916666,25,2,0,0,1,2083.3333333,0,11666.6669922,0.5557843,1157.8839272,7.0543494
0,0,29.5,14,0,2,1,1,2166.6666667,0,26000,0.0004615,NA,NA
1,0,42.3333321,125,0,1,0,1,2083.3333333,0,25000,0.0072,14.9999997,2.7080502
1,0,21.833334,42,0,0,0,0,1300,0,15600,0.0102122,13.2758331,2.5859453
1,0,31.833334,27,4,0,0,1,8333.25,0,19999.8007813,0.00012,1,0
1,0,21.5,22,0,0,0,0,1750,0,23400,0.0328547,57.4957291,4.0517107
0,0,44.5833321,62,2,3,1,1,2083.3333333,0,8333.3330078,0.00048,NA,NA
1,0,43.1666679,12,4,0,0,0,1250,0,3000,0.123344,154.1800052,5.0381208
1,0,28.083334,7,0,0,0,0,1666.6666667,0,20000,0.031136,51.8933311,3.9491903
1,0,29.916666,28,0,2,0,0,1541.6666667,0,18500,0.1383654,213.3133293,5.3627621
1,1,34,4,2,0,1,1,1675,0,7350,0.04401,73.7167099,4.3002295
1,1,30.833334,25,2,0,0,0,1500,0,9333.3330078,0.2850136,427.5203794,6.058002
1,0,25.833334,30,2,0,0,1,3816.6666667,0,15266.6669922,0.1152819,439.9924799,6.0867576
1,0,38.9166679,47,0,0,0,1,3633.3333333,0,43600,0.3687138,1339.6600177,7.2001711
1,0,25.5,26,0,0,0,0,2250,0,27000,0.0661793,148.9033364,5.0032973
1,0,23.916666,8,0,0,0,0,1583.3333333,0,19000,0.0821421,130.0583364,4.8679831
1,0,35.8333321,27,0,1,0,1,1833.3333333,0,24000,0.071715,131.477495,4.8788357
1,0,29.416666,6,2,0,0,0,3333.3333333,1,15666.6669922,0.2162592,720.863839,6.5804503
1,0,24.666666,12,1,0,0,0,1666.6666667,0,22500,0.0579556,96.5925927,4.5705021
1,0,35.6666679,6,1,0,0,0,2333.3333333,0,15562.5,0.0674484,157.3794956,5.0586601
1,0,21.416666,61,0,0,0,0,1250,0,15000,0.0053333,6.6666666,1.89712
1,0,21.166666,20,0,0,0,0,1500,0,18000,0.033215,49.8225018,3.9084667
1,0,28.583334,13,1,0,0,0,1833.3333333,0,11000,0.0104223,19.1074998,2.9500809
1,0,21.583334,18,0,0,0,0,1708.3333333,0,20500,0.0793068,135.4824944,4.9088424
0,0,29.333334,24,0,1,0,1,1270,0,15240,0.0007874,NA,NA
0,0,44.75,36,2,0,0,1,2500,0,16666.6660156,0.00024,NA,NA
0,0,32.75,48,0,0,0,0,1166.6666667,0,18800,0.0006383,NA,NA
1,0,24.166666,15,0,0,0,0,2466.6666667,0,29600,0.0860311,212.2099956,5.3575763
1,0,38.75,36,4,0,0,1,2166.6666667,0,5200,0.3267542,707.9674602,6.5623981
1,0,51.75,7,0,0,0,1,2083.3333333,0,48000,0.0347621,72.4210093,4.2824964
0,0,40.25,84,2,1,4,1,1514.9166667,0,9059.6669922,0.0004415,NA,NA
1,0,38.6666679,180,1,0,0,1,1583.3333333,0,14050,0.1645886,260.5986409,5.5629814
0,0,25.75,10,0,0,0,0,2366.6666667,0,28400,0.0004225,NA,NA
1,0,46.1666679,36,0,0,0,1,3583.3333333,0,61125,0.0653168,234.0519068,5.4555429
1,0,28.083334,14,1,0,1,0,1416.6666667,0,9750,0.0605118,85.7250414,4.451145
1,0,41.25,6,3,0,0,1,4666.6666667,0,26000,0.0207514,96.8400575,4.5730607
1,0,38.5833321,31,0,0,0,1,1458.3333333,0,17500,0.1711269,249.5600004,5.5196994
1,0,45,12,3,0,0,1,3750,1,11250,0.0002667,1,0
1,0,44.0833321,25,3,0,1,1,3216.6666667,0,9650,0.0264145,84.9666674,4.442259
1,0,23.833334,26,0,0,0,0,1250,0,15000,0.3486273,435.7841238,6.077147
0,0,23.416666,132,0,1,0,0,1458.3333333,0,30000,4e-04,NA,NA
1,0,26.583334,5,0,0,0,1,1213.3333333,0,17560,0.133664,162.1790012,5.0887007
0,0,26.083334,44,0,0,0,0,2500,0,30000,4e-04,NA,NA
0,0,18.25,100,0,2,0,1,3333.3333333,1,60000,2e-04,NA,NA
1,0,35.25,14,2,0,0,0,2083.3333333,0,8333.3330078,0.0647296,134.8533357,4.9041878
1,0,43.9166679,69,2,0,0,0,6375,1,25500,0.1164365,742.2825219,6.6097299
0,0,20.833334,24,0,0,0,0,800,0,15720,0.0007634,NA,NA
1,1,34.4166679,60,1,0,0,0,1416.6666667,0,8500,0.1407812,199.4400037,5.2955135
0,0,22.333334,12,2,0,2,0,1441.6666667,0,5766.6665039,0.0006936,NA,NA
1,0,57.3333321,267,1,0,2,1,1750,0,10500,0.0302186,52.8825,3.9680725
1,0,33.0833321,96,0,0,0,1,2661.6666667,0,34940,0.0139096,37.0226114,3.6115288
1,0,23.25,24,0,0,0,0,1120,0,22449,0.0928304,103.9700615,4.644103
1,0,20.583334,120,0,0,0,0,1666.6666667,0,20000,0.106596,177.6600008,5.1798716
1,0,23.083334,36,0,1,0,1,2583.3333333,0,31000,0.0447161,115.5166716,4.7494149
1,0,38.5,60,2,0,0,0,2000,0,8000,0.02866,57.3199987,4.0486496
1,0,38.9166679,8,4,0,0,0,1875,0,4500,0.0414733,77.762499,4.3536593
1,0,47.3333321,36,2,0,0,1,1500,0,8080,0.159323,238.9845327,5.4763988
1,0,49.5833321,72,0,0,0,1,1600,0,26400,0.0025,3.9999999,1.3862943
0,0,22.5,60,0,9,2,1,833.3333333,0,35000,0.0003429,NA,NA
1,0,23.333334,38,0,0,0,1,1708.3333333,0,20500,0.2983493,509.679988,6.2337831
1,0,36.25,12,1,0,0,0,2309.6666667,0,20858,0.0461463,106.5826218,4.6689205
0,0,40.3333321,17,2,0,0,0,2916.6666667,1,11666.6669922,0.0003429,NA,NA
1,0,24.916666,114,1,0,0,0,1250,0,10500,0.0487195,60.899402,4.1092234
0,0,36.4166679,14,2,1,0,1,1833.3333333,0,7333.3334961,0.0005455,NA,NA
1,0,35.3333321,84,0,1,0,1,1250,0,15000,0.047924,59.905001,4.09276
1,0,23.166666,12,0,0,0,1,3333.3333333,0,40000,0.083258,277.5266767,5.6259171
1,1,31.5,24,0,0,1,1,2475,0,29700,0.0323549,80.0783375,4.3830054
1,0,35.0833321,17,2,1,1,0,2083.3333333,0,8333.3330078,0.070726,147.3458329,4.9927824
1,0,44.5,84,1,1,0,0,1683,0,11560.5,0.0624117,105.0388275,4.6543301
0,0,19.833334,4,0,0,0,0,1250,0,30300,0.000396,NA,NA
0,0,22.166666,24,0,0,0,0,2500,0,36000,0.0003333,NA,NA
1,0,29.083334,6,0,0,0,0,1625,1,19500,0.2401461,390.237486,5.9667555
1,0,23,4,1,0,0,1,2083.3333333,0,13500,0.1289267,268.5972179,5.5932129
0,0,32.75,75,2,4,4,1,2500,0,24593.3339844,0.0001626,NA,NA
0,0,49.1666679,96,3,5,3,1,2916.6666667,1,8750,0.0003429,NA,NA
1,0,37.8333321,197,0,1,1,1,2500,0,33000,0.0445388,111.3469712,4.7126512
1,0,22,15,0,0,0,0,1833.3333333,0,27000,0.0468296,85.8543211,4.4526519
1,0,21.083334,41,1,0,0,0,1440,0,8640,0.1683513,242.4258399,5.4906958
0,0,32.3333321,48,3,2,0,0,2400,0,7200,0.0004167,NA,NA
1,0,31.25,26,1,0,0,1,2250,0,13500,0.1022989,230.1724926,5.438829
1,0,38.8333321,46,2,0,0,1,1000,0,6083.3334961,0.4443918,444.3917871,6.0967066
0,0,45,78,0,0,0,1,2500,0,40000,3e-04,NA,NA
1,0,22.583334,26,0,0,0,0,1433.3333333,0,17200,0.1144419,164.0333387,5.1000697
0,0,25.166666,12,0,0,0,0,1406.6666667,0,21080,0.0005693,NA,NA
1,0,18.916666,48,0,0,0,0,1250,0,15000,0.408214,510.2675036,6.2349351
1,0,20,18,0,0,0,0,1250,0,15000,0.2267567,283.4458463,5.6470211
1,0,27.5,5,2,0,1,1,2833.3333333,0,14000,0.0275295,78.0003198,4.3567129
1,0,29.083334,15,3,1,0,1,3916.6666667,0,11750,0.0290683,113.850829,4.7348891
0,0,28.75,8,1,1,2,0,1166.6666667,0,10187.5,0.000589,NA,NA
0,0,19.833334,36,1,0,0,1,1500,0,17500,0.0003429,NA,NA
0,0,46,63,0,3,0,0,1750,0,35000,0.0003429,NA,NA
0,0,38.1666679,4,0,2,0,1,2500,1,30000,4e-04,NA,NA
1,0,45.5,234,2,0,0,1,5000,0,23333.3339844,0.0245001,122.5007139,4.8081169
1,0,25.5,10,0,0,0,0,1166.6666667,0,27000,0.1422774,165.9903054,5.1119294
1,0,31.583334,53,3,0,0,1,4000,0,12000,0.1902244,760.8975172,6.6344987
1,0,30.25,24,2,0,0,1,4666.6666667,0,18666.6660156,0.1183661,552.3749938,6.3142272
1,0,34,5,2,0,0,1,3083.3333333,1,12333.3330078,0.1893335,583.7783329,6.3695213
0,0,51.0833321,30,5,0,0,1,4166.6666667,0,8333.3330078,0.00024,NA,NA
0,0,36.25,6,1,10,2,0,2250,0,13500,0.0004444,NA,NA
1,0,34.5833321,60,3,0,2,1,2916.6666667,1,17500,0.062402,182.0058298,5.2040387
1,0,38.4166679,12,4,0,0,0,5666.6666667,0,13600,0.0407353,230.833328,5.4416959
1,0,24.666666,100,0,1,0,1,2115,0,27380,0.1599039,338.1968406,5.8236281
0,0,18.916666,48,1,0,0,0,1250,0,7500,8e-04,NA,NA
1,0,46.6666679,74,0,0,1,1,3416.6666667,0,50600,0.0437103,149.3434447,5.0062487
1,1,50.6666679,74,0,0,0,0,1600,1,19200,0.1031542,165.0466681,5.1062283
1,1,33,42,0,1,0,1,1250,0,30000,0.012152,15.1900004,2.7206373
1,0,26.166666,26,0,0,0,1,1666.6666667,0,20000,0.1137455,189.5758385,5.2447891
1,0,23.916666,48,1,0,0,0,2091.6666667,0,17950,0.0050769,10.6191409,2.3626581
1,0,32,12,0,0,1,0,2383.3333333,0,28600,0.1484685,353.8499827,5.868873
1,0,32,12,3,0,0,1,1750,0,8550,0.0174664,30.566154,3.4198933
1,0,25.75,15,0,0,0,0,1500,0,25000,0.0832,124.8000003,4.8267125
1,0,24.666666,12,0,0,0,0,1916.6666667,0,23000,0.0593187,113.6941658,4.7335121
1,0,27.333334,12,0,0,2,0,2083.3333333,0,25000,0.0907812,189.1275092,5.2424214
0,0,25.25,5,0,0,0,0,1250,0,15000,8e-04,NA,NA
1,0,24,24,0,0,0,0,2083.3333333,0,25000,0.486314,1013.154164,6.9208237
0,0,50.5,156,0,1,1,1,2500,0,30000,4e-04,NA,NA
0,0,35.3333321,96,4,0,0,1,2166.6666667,0,6400,0.000375,NA,NA
0,0,33.0833321,120,2,1,0,1,1469.8333333,0,5879.3334961,0.0006803,NA,NA
0,0,22.25,132,1,0,0,0,2000,0,12132,0.0004946,NA,NA
0,0,28.583334,12,1,0,0,1,1583.3333333,0,11000,0.0005455,NA,NA
1,0,21.083334,48,0,0,0,0,2333.3333333,0,28000,0.0745061,173.8474891,5.1581784
0,0,27.083334,24,0,1,1,0,1250,0,15000,8e-04,NA,NA
0,0,22.416666,20,4,1,2,1,3333.3333333,0,12800,0.0001875,NA,NA
1,1,28.083334,42,0,2,0,0,2500,0,30000,0.0426657,106.6641696,4.6696853
1,0,34.1666679,21,2,0,0,1,1125,0,16833.3339844,0.0850846,95.7201272,4.5614286
0,0,27.666666,44,0,5,3,0,1558.3333333,0,21200,0.000566,NA,NA
0,0,26.75,7,0,1,2,0,1583.3333333,0,19000,0.0006316,NA,NA
1,0,32.5833321,7,0,0,1,0,2633.3333333,0,31600,0.0662896,174.5625054,5.1622829
1,1,24.166666,4,0,1,0,0,1733.3333333,0,26800,0.0229478,39.7761179,3.6832667
1,0,37.5,12,0,0,0,0,2339,0,28976,0.0878517,205.4850466,5.3253733
0,0,44.6666679,12,1,3,0,0,2000,0,12000,5e-04,NA,NA
1,0,34.5,60,0,0,0,1,5166.6666667,0,62000,0.1840382,950.8641462,6.8573712
1,0,21.666666,124,0,0,0,0,2333.3333333,0,28000,0.0152689,35.6274995,3.5731178
1,0,26.416666,5,0,0,0,0,1386.6666667,0,16640,0.1198972,166.2574943,5.1135378
0,0,36.1666679,60,3,2,2,1,3333.3333333,0,10000,3e-04,NA,NA
0,0,36.3333321,156,1,9,0,1,2483.3333333,0,14900,0.0004027,NA,NA
1,0,36.9166679,7,1,0,0,1,2291.6666667,0,13750,0.0108651,24.8991655,3.2148343
0,0,23.833334,24,1,0,0,1,2500,0,15000,4e-04,NA,NA
0,0,23,20,0,0,0,0,1250,0,15000,8e-04,NA,NA
1,0,39.3333321,4,2,0,0,0,2333.3333333,0,13583.3330078,0.042467,99.0896535,4.596025
1,0,41.25,170,2,0,0,1,6350,0,25400,0.1436521,912.1908121,6.8158492
1,0,38.8333321,26,2,0,0,0,3041.6666667,0,19500,0.0902585,274.536162,5.615083
1,0,35.3333321,29,0,0,0,0,4158.3333333,0,54900,0.1431004,595.0590219,6.3886606
0,0,28.833334,36,0,0,0,1,2166.6666667,0,26000,0.0004615,NA,NA
0,0,26.333334,26,2,4,0,1,2500,1,10000,4e-04,NA,NA
1,0,20.166666,30,0,0,0,0,1988.3333333,0,24860,0.0117418,23.3465202,3.1504479
1,0,29.75,18,0,0,0,1,4041.6666667,0,48500,0.0190515,76.9999993,4.3438054
1,0,24.833334,7,0,0,0,0,2291.6666667,0,27500,0.0407185,93.3133306,4.535963
0,0,51.6666679,168,3,11,2,1,6250,1,18750,0.00016,NA,NA
1,0,26.25,72,3,0,0,0,3000,0,9000,0.1939861,581.9583088,6.3663988
