"t","age","educ","marr","black","hisp","nodegree","re74","re75","re78","age2","educ2","re742","re752","blacku74"
0,29,13,1,1,0,0,3.91853,3.75968,3.84209,841,169,15.3549,14.7324,0
0,47,16,1,0,0,0,3.91853,3.93871,3.84209,2209,256,15.3549,15.434,0
0,33,16,1,0,0,0,3.91853,3.93871,4.43318,1089,256,15.3549,15.434,0
0,40,17,1,0,1,0,3.91853,4.11774,3.39877,1600,289,15.3549,16.1355,0
0,40,17,1,0,1,0,3.91853,4.11774,3.39877,1600,289,15.3549,16.1355,0
0,45,14,1,0,0,0,3.91853,4.25381,3.69432,2025,196,15.3549,16.6687,0
0,31,16,1,0,0,0,3.91853,4.29677,7.68418,961,256,15.3549,16.8371,0
0,32,12,1,0,0,0,3.91853,4.29677,4.13763,1024,144,15.3549,16.8371,0
0,27,17,1,0,0,0,3.91853,4.47581,2.95545,729,289,15.3549,17.5386,0
0,44,17,1,0,0,0,3.91853,4.47581,5.17204,1936,289,15.3549,17.5386,0
0,38,17,1,0,0,0,3.91853,4.83387,4.72872,1444,289,15.3549,18.9417,0
0,27,17,0,0,0,0,4.0165,4.11774,4.43318,729,289,16.1322,16.5389,0
0,38,12,1,1,0,0,4.05705,1.07419,2.71902,1444,144,16.4597,4.35806,0
0,39,17,1,0,0,0,4.07527,0,0,1521,289,16.6079,0,0
0,46,14,1,0,0,0,4.11446,3.02565,3.54654,2116,196,16.9288,12.4489,0
0,25,17,1,0,0,0,4.11446,3.58065,3.84209,625,289,16.9288,14.7324,0
0,52,12,1,0,0,0,4.11446,3.75968,3.69432,2704,144,16.9288,15.469,0
0,35,15,1,0,0,0,4.11446,3.93871,3.54654,1225,225,16.9288,16.2057,0
0,53,12,1,0,0,0,4.11446,4.29677,3.98986,2809,144,16.9288,17.6789,0
0,33,16,1,0,0,0,4.11446,4.29677,4.10808,1089,256,16.9288,17.6789,0
0,30,16,1,0,0,0,4.11446,4.29677,4.72872,900,256,16.9288,17.6789,0
0,51,16,1,0,0,0,4.11446,4.47581,4.8765,2601,256,16.9288,18.4155,0
0,36,12,1,1,0,0,4.17324,3.75968,3.10323,1296,144,17.4159,15.69,0
0,33,13,1,0,0,0,4.17324,4.72645,5.10732,1089,169,17.4159,19.7246,0
0,50,17,1,0,0,0,4.21242,0,7.09309,2500,289,17.7445,0,0
0,47,16,1,0,0,0,4.21242,4.11774,4.43318,2209,256,17.7445,17.3457,0
0,36,14,1,0,0,0,4.21242,4.20726,4.13763,1296,196,17.7445,17.7228,0
0,48,12,1,0,0,0,4.21242,4.29677,3.69432,2304,144,17.7445,18.0998,0
0,48,12,1,0,0,0,4.21242,4.29677,3.69432,2304,144,17.7445,18.0998,0
0,48,17,1,0,0,0,4.22947,4.11774,4.13763,2304,289,17.8884,17.4159,0
0,37,17,1,0,0,0,4.2712,4.38629,3.10323,1369,289,18.2432,18.7347,0
0,50,17,1,0,0,0,4.29079,4.47581,3.98986,2500,289,18.4109,19.2048,0
0,34,16,1,0,0,0,4.31039,2.13048,2.06882,1156,256,18.5794,9.18321,0
0,30,12,1,1,0,0,4.31039,2.14839,2.65991,900,144,18.5794,9.26038,0
0,28,16,1,0,0,0,4.31039,3.22258,3.84209,784,256,18.5794,13.8906,0
0,37,12,0,0,0,0,4.31039,3.22258,3.251,1369,144,18.5794,13.8906,0
0,46,12,1,0,0,0,4.31039,3.58065,3.10323,2116,144,18.5794,15.434,0
0,32,12,1,0,1,0,4.31039,3.75968,3.84209,1024,144,18.5794,16.2057,0
0,29,12,0,0,0,0,4.31039,3.75968,5.02427,841,144,18.5794,16.2057,0
0,40,16,1,0,0,0,4.31039,3.93871,4.58095,1600,256,18.5794,16.9774,0
0,44,15,1,0,0,0,4.31039,3.93871,5.12328,1936,225,18.5794,16.9774,0
0,38,12,1,0,0,0,4.31039,4.11774,3.69432,1444,144,18.5794,17.7491,0
0,51,12,1,0,0,0,4.31039,4.13565,0.738863,2601,144,18.5794,17.8262,0
0,33,17,1,0,0,0,4.31039,4.32363,4.04158,1089,289,18.5794,18.6365,0
0,31,16,0,0,0,0,4.31039,4.43642,5.46759,961,256,18.5794,19.1227,0
0,43,17,1,0,0,0,4.31039,4.47581,4.13763,1849,289,18.5794,19.2925,0
0,45,16,1,0,0,0,4.31039,4.83387,5.91091,2025,256,18.5794,20.8359,0
0,33,17,1,0,0,0,4.35663,4.29677,4.07853,1089,289,18.9802,18.7194,0
0,25,12,1,0,0,0,4.36916,3.04355,3.39877,625,144,19.0896,13.2978,0
0,51,12,1,0,0,0,4.40835,4.11774,4.8765,2601,144,19.4336,18.1524,0
0,41,17,1,0,0,0,4.40835,4.38629,6.64977,1681,289,19.4336,19.3363,0
0,42,12,1,0,0,0,4.44754,4.72323,7.09309,1764,144,19.7806,21.0067,0
0,37,13,1,0,0,0,4.50631,3.58065,2.73379,1369,169,20.3069,16.1355,0
0,29,17,1,0,0,0,4.50631,3.58065,0,841,289,20.3069,16.1355,0
0,37,15,1,0,1,0,4.50631,3.93871,4.58095,1369,225,20.3069,17.7491,0
0,46,16,1,0,0,0,4.50631,4.60113,4.28541,2116,256,20.3069,20.7341,0
0,40,12,1,0,0,0,4.50631,4.83387,4.43318,1600,144,20.3069,21.7829,0
0,46,17,1,0,0,0,4.50631,5.72903,3.69432,2116,289,20.3069,25.8168,0
0,47,12,1,0,0,0,4.50631,6.26613,0,2209,144,20.3069,28.2371,0
0,34,13,1,0,0,0,4.58468,4.20726,4.13763,1156,169,21.0193,19.289,0
0,52,17,1,0,0,0,4.60428,5.90806,7.09309,2704,289,21.1994,27.2024,0
0,52,17,1,0,0,0,4.60428,5.90806,7.09309,2704,289,21.1994,27.2024,0
0,50,12,1,0,0,0,4.70224,4.47581,0.886636,2500,144,22.1111,21.0463,0
0,49,17,1,0,0,0,4.70224,4.65484,4.28541,2401,289,22.1111,21.8882,0
0,49,17,1,0,0,0,4.70224,4.83387,4.43318,2401,289,22.1111,22.73,0
0,49,17,1,0,0,0,4.70224,4.83387,4.43318,2401,289,22.1111,22.73,0
0,53,12,1,0,0,0,4.76494,4.78947,5.02427,2809,144,22.7046,22.8215,0
0,33,13,1,0,0,0,4.89817,3.22258,0,1089,169,23.992,15.7847,0
0,54,15,1,0,0,0,4.89817,3.58065,8.86636,2916,225,23.992,17.5386,0
0,54,15,1,0,0,0,4.89817,3.58065,8.86636,2916,225,23.992,17.5386,0
0,44,17,1,0,0,0,4.89817,4.29677,3.98986,1936,289,23.992,21.0463,0
0,37,17,1,0,0,0,4.89817,4.47581,4.43318,1369,289,23.992,21.9232,0
0,55,16,1,0,0,0,4.89817,4.65484,4.78783,3025,256,23.992,22.8002,0
0,55,16,1,0,0,0,4.89817,4.65484,4.78783,3025,256,23.992,22.8002,0
0,37,17,1,0,0,0,4.89817,4.65484,4.95038,1369,289,23.992,22.8002,0
0,44,14,1,0,0,0,4.89817,4.83387,5.02427,1936,196,23.992,23.6771,0
0,41,13,1,0,0,0,4.89817,4.83387,3.84209,1681,169,23.992,23.6771,0
0,39,17,1,0,0,0,4.89817,4.83387,5.17204,1521,289,23.992,23.6771,0
0,48,16,1,0,0,0,4.89817,5.0129,4.8765,2304,256,23.992,24.554,0
0,39,17,1,0,0,0,4.89817,5.0129,4.43318,1521,289,23.992,24.554,0
0,45,12,1,0,0,0,4.89817,5.04871,4.65484,2025,144,23.992,24.7294,0
0,26,16,1,0,0,0,4.89817,5.37097,4.58095,676,256,23.992,26.3079,0
0,34,16,1,0,0,0,4.89817,6.26613,5.46759,1156,256,23.992,30.6925,0
0,47,16,1,0,0,0,4.89817,6.27419,6.502,2209,256,23.992,30.732,0
0,55,16,1,0,0,0,4.89817,7.16129,3.51108,3025,256,23.992,35.0772,0
0,37,16,1,0,0,0,4.99613,4.11774,3.98986,1369,256,24.9613,20.5728,0
0,43,17,1,0,0,0,4.99613,4.83387,5.14249,1849,289,24.9613,24.1506,0
0,43,16,1,0,0,0,4.99613,5.0129,5.29691,1849,256,24.9613,25.0451,0
0,33,17,1,0,0,0,5.09409,3.93871,4.61051,1089,289,25.9498,20.0642,0
0,29,17,1,1,0,0,5.09409,4.11774,3.96031,841,289,25.9498,20.9762,0
0,36,14,1,0,0,0,5.09409,4.29677,4.43318,1296,196,25.9498,21.8882,0
0,37,17,1,0,0,0,5.09409,4.47581,5.02427,1369,289,25.9498,22.8002,0
0,44,12,1,0,0,0,5.09409,4.47581,4.13763,1936,144,25.9498,22.8002,0
0,42,17,0,0,0,0,5.09409,5.0129,4.8765,1764,289,25.9498,25.5362,0
0,47,16,1,0,0,0,5.09409,5.37097,5.46759,2209,256,25.9498,27.3602,0
0,38,13,1,0,0,0,5.09409,7.34032,2.51214,1444,169,25.9498,37.3923,0
0,28,16,1,0,0,0,5.19206,4.88758,5.61536,784,256,26.9575,25.3766,0
0,44,17,1,0,0,0,5.19206,5.67532,5.31982,1936,289,26.9575,29.4666,0
0,32,16,1,0,0,0,5.29002,4.83387,0,1024,256,27.9843,25.5713,0
0,47,17,1,0,0,0,5.29002,4.92339,5.46759,2209,289,27.9843,26.0448,0
0,28,16,1,0,0,0,5.29002,5.90806,3.69432,784,256,27.9843,31.2538,0
0,45,15,1,0,0,0,5.38798,5.19194,4.58095,2025,225,29.0304,27.9741,0
0,52,16,1,0,0,0,5.38798,5.37097,6.38378,2704,256,29.0304,28.9387,0
0,32,12,1,0,0,0,5.48595,3.93871,4.08784,1024,144,30.0956,21.6076,0
0,33,17,1,0,0,0,5.48595,4.65484,7.68418,1089,289,30.0956,25.5362,0
0,41,17,1,0,0,0,5.48595,5.29935,5.02427,1681,289,30.0956,29.072,0
0,42,16,1,0,0,0,5.48595,5.37097,5.36415,1764,256,30.0956,29.4648,0
0,48,16,1,0,0,0,5.48595,5.37097,7.38863,2304,256,30.0956,29.4648,0
0,48,16,1,0,0,0,5.48595,5.37097,7.38863,2304,256,30.0956,29.4648,0
0,46,12,1,0,0,0,5.68187,4.83387,7.38863,2116,144,32.2837,27.4654,0
0,48,14,1,0,0,0,5.68187,5.72903,5.76313,2304,196,32.2837,32.5516,0
0,47,14,1,0,0,0,5.8778,2.68548,3.251,2209,196,34.5485,15.7847,0
0,36,17,1,0,0,0,5.8778,4.65484,5.61536,1296,289,34.5485,27.3602,0
0,38,16,1,0,0,0,5.8778,5.0129,3.84209,1444,256,34.5485,29.4648,0
0,48,17,1,1,0,0,5.8778,5.18424,5.91091,2304,289,34.5485,30.4719,0
0,44,17,1,0,0,0,5.8778,5.37097,5.31982,1936,289,34.5485,31.5695,0
0,38,16,1,0,0,0,5.8778,5.37097,4.13763,1444,256,34.5485,31.5695,0
0,39,14,1,0,0,0,5.8778,5.72903,7.46252,1521,196,34.5485,33.6741,0
0,41,17,1,0,0,0,5.93854,5.94387,8.27527,1681,289,35.2662,35.2979,0
0,47,16,1,0,0,0,6.07373,6.0871,7.83195,2209,256,36.8902,36.9714,0
0,47,16,1,0,0,0,6.07373,6.0871,7.83195,2209,256,36.8902,36.9714,0
0,46,16,1,0,0,0,6.26965,5.72903,6.35422,2116,256,39.3086,35.919,0
0,30,13,1,0,0,0,6.26965,7.51935,7.09309,900,169,39.3086,47.1438,0
0,52,17,1,0,0,0,6.36762,6.0871,5.91091,2704,289,40.5465,38.7603,0
0,40,16,1,0,0,0,6.66151,5.72903,6.64977,1600,256,44.3757,38.164,0
0,51,12,0,0,0,0,6.75947,6.26613,7.16697,2601,144,45.6904,42.3557,0
0,47,17,1,0,0,0,6.85743,3.8671,0,2209,289,47.0244,26.5184,0
0,53,16,1,0,0,0,6.85743,3.93871,6.72366,2809,256,47.0244,27.0094,0
0,48,16,1,0,0,0,6.85743,5.90806,6.20645,2304,256,47.0244,40.5142,0
0,28,15,1,0,0,0,6.85743,6.26613,6.64977,784,225,47.0244,42.9696,0
0,42,17,1,0,0,0,6.85743,6.44516,6.20645,1764,289,47.0244,44.1973,0
0,47,16,1,0,0,0,6.85743,7.16129,7.38863,2209,256,47.0244,49.1081,0
0,50,14,1,0,0,0,7.05336,2.95403,5.17204,2500,196,49.7499,20.8359,0
0,49,12,1,0,0,0,7.24929,7.14339,0,2401,144,52.5522,51.7845,0
0,48,15,1,0,0,0,7.34725,7.16129,8.57081,2304,225,53.9821,52.6158,0
0,51,17,1,0,0,0,7.44521,0,0,2601,289,55.4312,0,0
0,32,17,1,0,0,0,7.64114,6.44516,9.90077,1024,289,58.387,49.2484,0
0,47,16,1,0,0,0,7.83707,7.87742,9.76777,2209,256,61.4196,61.7359,0
0,37,17,1,0,0,0,8.22892,8.50403,11.0829,1369,289,67.7151,69.979,0
0,55,17,1,0,0,0,8.8167,9.84677,8.86636,3025,289,77.7342,86.8161,0
0,49,16,1,0,0,0,9.40448,9.84677,7.38863,2401,256,88.4443,92.6038,0
0,50,16,1,0,0,0,9.79633,3.40161,3.39877,2500,256,95.9682,33.3233,0
0,28,16,1,0,0,0,9.79633,8.95161,7.09309,784,256,95.9682,87.693,0
0,42,16,1,0,0,0,10.3841,9.30968,10.0485,1764,256,107.83,96.6728,0
0,45,12,1,0,0,0,13.7149,15.6653,8.86636,2025,144,188.098,214.848,0
0,54,3,0,1,0,1,0,0,0.0221659,2916,9,0,0,1
0,54,3,1,1,0,1,0,0,0,2916,9,0,0,1
0,54,3,1,1,0,1,0,0,0,2916,9,0,0,1
0,54,3,1,1,0,1,0,0,0,2916,9,0,0,1
0,53,4,0,1,0,1,0,0,0,2809,16,0,0,1
0,51,4,1,1,0,1,0,0,0,2601,16,0,0,1
0,51,5,0,1,0,1,0,0,0,2601,25,0,0,1
0,46,6,1,1,0,1,0,0,0,2116,36,0,0,1
0,53,6,1,0,0,1,0,0,0,2809,36,0,0,0
0,41,6,1,1,0,1,0,0,0,1681,36,0,0,1
0,45,7,1,1,0,1,0,0,1.18218,2025,49,0,0,1
0,53,7,0,0,1,1,0,0,0,2809,49,0,0,0
0,47,8,0,0,0,1,0,0,0,2209,64,0,0,0
0,55,8,1,1,0,1,0,0,0,3025,64,0,0,1
0,55,8,1,0,0,1,0,0,0,3025,64,0,0,0
0,53,8,1,1,0,1,0,0,0,2809,64,0,0,1
0,41,8,1,0,0,1,0,0,0,1681,64,0,0,0
0,45,8,1,0,0,1,0,0,0,2025,64,0,0,0
0,45,9,1,1,0,1,0,0,0,2025,81,0,0,1
0,46,9,1,0,1,1,0,0,0,2116,81,0,0,0
0,48,9,1,0,0,1,0,0,0,2304,81,0,0,0
0,46,9,1,0,1,1,0,0,0,2116,81,0,0,0
0,45,9,1,1,0,1,0,0,0,2025,81,0,0,1
0,54,9,1,0,0,1,0,0,0,2916,81,0,0,0
0,23,9,0,1,0,1,0,0,0.0218704,529,81,0,0,1
0,40,10,1,0,1,1,0,0,0,1600,100,0,0,0
0,54,10,1,1,0,1,0,0,0,2916,100,0,0,1
0,54,10,1,1,0,1,0,0,0,2916,100,0,0,1
0,25,11,0,1,0,1,0,0,0.369432,625,121,0,0,1
0,41,11,1,0,0,1,0,0,1.44817,1681,121,0,0,0
0,23,11,0,1,0,1,0,0,0,529,121,0,0,1
0,23,11,0,1,0,1,0,0,0,529,121,0,0,1
0,52,8,1,0,0,1,0,0,0,2704,64,0,0,0
0,45,9,1,0,0,1,0,0,0,2025,81,0,0,0
0,40,8,1,0,0,1,0,0,0,1600,64,0,0,0
0,37,10,1,0,0,1,0,0,0,1369,100,0,0,0
0,48,11,1,0,0,1,0,0,1.18218,2304,121,0,0,0
0,36,9,1,0,0,1,0,0,0,1296,81,0,0,0
0,40,7,1,0,0,1,0,0,0.886636,1600,49,0,0,0
0,40,7,1,0,0,1,0,0,0.886636,1600,49,0,0,0
0,38,11,1,0,0,1,0,0,0,1444,121,0,0,0
0,53,7,1,0,0,1,0,0,0,2809,49,0,0,0
0,52,10,1,1,0,1,0,0,0,2704,100,0,0,1
0,52,7,1,0,0,1,0,0,0,2704,49,0,0,0
0,43,9,1,1,0,1,0,0,0,1849,81,0,0,1
0,54,4,1,1,0,1,0,0,0,2916,16,0,0,1
0,46,6,1,0,0,1,0,0,0,2116,36,0,0,0
0,40,8,1,0,0,1,0,0,0,1600,64,0,0,0
0,53,8,1,0,0,1,0,0,0,2809,64,0,0,0
0,50,11,1,0,0,1,0,0,1.03441,2500,121,0,0,0
0,33,11,1,0,0,1,0,0,0,1089,121,0,0,0
0,33,11,1,0,0,1,0,0,0,1089,121,0,0,0
0,52,8,1,0,0,1,0,0,0,2704,64,0,0,0
0,49,4,1,1,0,1,0,0,0,2401,16,0,0,1
0,50,8,1,0,0,1,0,0,0,2500,64,0,0,0
0,41,8,1,0,0,1,0,0,0.709309,1681,64,0,0,0
0,53,9,1,0,0,1,0,0,0,2809,81,0,0,0
0,48,11,0,0,0,1,0,0,0,2304,121,0,0,0
0,31,9,1,0,0,1,0,0,0,961,81,0,0,0
0,42,8,1,0,0,1,0,0,0,1764,64,0,0,0
0,54,10,1,0,0,1,0,0,0,2916,100,0,0,0
0,50,10,1,0,0,1,0,0,0,2500,100,0,0,0
0,48,6,1,0,1,1,0,0,0,2304,36,0,0,0
0,22,9,1,0,0,1,0,0,1.68461,484,81,0,0,0
0,41,8,1,0,0,1,0,0,0,1681,64,0,0,0
0,41,8,1,0,0,1,0,0,0,1681,64,0,0,0
0,45,9,1,0,0,1,0,0.0313306,0.406375,2025,81,0,0,0
0,21,8,0,1,0,1,0,0.0895161,0.230525,441,64,0,0,1
0,46,8,1,0,0,1,0,0.895161,0,2116,64,0,0,0
0,46,8,1,0,0,1,0,0.895161,0,2116,64,0,0,0
0,21,11,0,1,0,1,0,0.984677,0.561536,441,121,0,0,1
0,53,8,1,0,0,1,0,1.43226,0,2809,64,0,0,0
0,53,6,1,0,0,1,0,1.71871,4.58095,2809,36,0,0,0
0,34,11,1,0,0,1,0,1.96935,1.47773,1156,121,0,0,0
0,49,9,1,0,0,1,0,2.14839,6.94531,2401,81,0,0,0
0,28,11,1,0,0,1,0,6.26613,11.8218,784,121,0,0,0
0,43,3,1,1,0,1,0.0017633,0,0,1849,9,3.1e-06,0,1
0,52,6,1,1,0,1,0.0235112,0.124606,0.147773,2704,36,0.0005528,0.0029297,0
0,54,8,1,0,0,1,0.029389,0.0537097,0.0295545,2916,64,0.0008637,0.0015785,0
0,52,7,0,1,0,1,0.029389,0.50129,0,2704,49,0.0008637,0.0147324,0
0,29,11,1,1,0,1,0.0783707,0,2.36436,841,121,0.006142,0,0
0,37,9,0,0,0,1,0.0940448,0.354484,0.115263,1369,81,0.0088444,0.0333374,0
0,38,2,0,0,0,1,0.10776,0.626613,0.295545,1444,4,0.0116121,0.0675236,0
0,20,10,0,0,0,1,0.138128,0.352335,0.930968,400,100,0.0190794,0.0486675,0
0,31,6,0,1,0,1,0.141067,0.0555,1.60599,961,36,0.0199,0.0078292,0
0,23,10,0,1,0,1,0.146945,0.537097,0,529,100,0.0215928,0.0789237,0
0,19,11,0,1,0,1,0.156741,0,0,361,121,0.0245678,0,0
0,20,11,1,0,0,1,0.156741,0.322258,0.295545,400,121,0.0245678,0.0505112,0
0,35,9,0,1,0,1,0.156741,0.537097,0.591091,1225,81,0.0245678,0.0841853,0
0,21,10,0,1,0,1,0.156741,0.814597,0.827527,441,100,0.0245678,0.127681,0
0,41,8,1,1,0,1,0.171632,0.837871,0.738863,1681,64,0.0294575,0.143805,0
0,41,8,1,1,0,1,0.171632,0.837871,0.738863,1681,64,0.0294575,0.143805,0
0,42,8,1,0,0,1,0.176334,0,0.886636,1764,64,0.0310937,0,0
0,42,8,1,0,0,1,0.176334,0,0.886636,1764,64,0.0310937,0,0
0,20,8,0,1,0,1,0.18809,0.365226,0.101815,400,64,0.0353777,0.0686952,0
0,30,9,0,1,0,1,0.195927,0.0162919,1.68091,900,81,0.0383873,0.003192,0
0,29,10,0,1,0,1,0.203764,0.268548,0,841,100,0.0415197,0.0547204,0
0,22,11,0,1,0,1,0.235112,0,0.0879247,484,121,0.0552777,0,0
0,25,10,0,1,0,1,0.283898,0.537097,1.14376,625,100,0.0805979,0.152481,0
0,20,8,0,1,0,1,0.29389,0.183866,0.122651,400,64,0.0863713,0.0540364,0
0,55,7,0,0,0,1,0.29389,0.83429,0,3025,49,0.0863713,0.24519,0
0,20,10,0,0,0,1,0.29389,0.895161,1.03441,400,100,0.0863713,0.263079,0
0,40,4,0,1,0,1,0.296241,0.193355,0.103441,1600,16,0.0877588,0.0572797,0
0,52,0,1,0,0,1,0.313483,0,0.0295545,2704,0,0.0982714,0,0
0,22,9,0,1,0,1,0.313483,0.434511,1.32995,484,81,0.0982714,0.136212,0
0,24,10,0,1,0,1,0.315246,0.39029,0.744774,576,100,0.0993801,0.123037,0
0,19,11,0,0,0,1,0.322103,1.25323,1.47773,361,121,0.103751,0.403668,0
0,51,7,1,0,0,1,0.329157,0.895161,0,2601,49,0.108344,0.294648,0
0,19,6,0,1,0,1,0.352668,0,0,361,36,0.124375,0,0
0,50,10,1,1,0,1,0.352668,0,0,2500,100,0.124375,0,0
0,23,11,0,0,1,1,0.352668,0.268548,0.81275,529,121,0.124375,0.0947084,0
0,38,3,1,1,0,1,0.372261,0.572903,1.77327,1444,9,0.138578,0.213269,0
0,38,3,1,1,0,1,0.372261,0.572903,1.77327,1444,9,0.138578,0.213269,0
0,20,11,0,0,0,1,0.384408,0.984677,1.32995,400,121,0.14777,0.378518,0
0,43,10,1,1,0,1,0.391853,0.214839,0,1849,100,0.153549,0.0841853,0
0,30,6,1,1,0,1,0.391853,0.340161,0.443318,900,36,0.153549,0.133293,0
0,35,10,1,1,0,1,0.391853,0.379548,0.78024,1225,100,0.153549,0.148727,0
0,35,10,1,1,0,1,0.391853,0.379548,0.78024,1225,100,0.153549,0.148727,0
0,35,10,1,1,0,1,0.391853,0.379548,0.78024,1225,100,0.153549,0.148727,0
0,40,10,1,0,0,1,0.391853,0.483387,0.724825,1600,100,0.153549,0.189417,0
0,44,11,1,1,0,1,0.391853,0.537097,0.295545,1936,121,0.153549,0.210463,0
0,23,10,0,1,0,1,0.391853,0.716129,0.664977,529,100,0.153549,0.280618,0
0,41,8,1,1,0,1,0.391853,1.11716,0.591091,1681,64,0.153549,0.437763,0
0,39,5,1,1,0,1,0.405176,1.34274,1.46295,1521,25,0.164168,0.544047,0
0,39,5,1,1,0,1,0.405176,1.34274,1.46295,1521,25,0.164168,0.544047,0
0,39,5,1,1,0,1,0.405176,1.34274,1.46295,1521,25,0.164168,0.544047,0
0,25,11,0,1,0,1,0.405568,1.16371,0,625,121,0.164486,0.471964,0
0,19,11,0,0,0,1,0.411446,0.465484,0.857081,361,121,0.169288,0.191521,0
0,23,6,1,0,0,1,0.411446,0.716129,0.81275,529,36,0.169288,0.294648,0
0,38,9,1,1,0,1,0.42281,0.794187,1.12455,1444,81,0.178768,0.33579,0
0,50,9,1,1,0,1,0.43339,0.746923,0.638378,2500,81,0.187827,0.323709,0
0,18,11,0,0,0,1,0.435153,3.22706,0.236436,324,121,0.189358,1.40426,0
0,22,11,1,1,0,1,0.444949,0.618735,1.45704,484,121,0.19798,0.275306,0
0,19,10,0,1,0,1,0.470224,0.343742,0.236436,361,100,0.221111,0.161636,0
0,25,10,1,1,0,1,0.470224,0.428245,0.494743,625,100,0.221111,0.201371,0
0,47,6,1,1,0,1,0.470224,0.429677,1.34813,2209,36,0.221111,0.202045,0
0,47,4,1,0,0,1,0.470224,0.859355,2.46411,2209,16,0.221111,0.404089,0
0,51,7,1,0,0,1,0.470224,0.895161,1.10829,2601,49,0.221111,0.420926,0
0,19,9,1,0,0,1,0.485898,0.60871,1.06396,361,81,0.236097,0.295771,0
0,24,8,1,1,0,1,0.489817,0.537097,0.81275,576,64,0.23992,0.263079,0
0,19,10,0,0,0,1,0.509409,0.429677,1.47773,361,100,0.259498,0.218882,0
0,44,11,0,1,0,1,0.517246,0.626613,0,1936,121,0.267544,0.324113,0
0,52,8,1,0,0,1,0.529002,0,0.679754,2704,64,0.279843,0,0
0,20,9,1,0,0,1,0.538798,0.895161,1.32995,400,81,0.290304,0.482311,0
0,24,11,1,1,0,1,0.542717,0,0.132995,576,121,0.294542,0,0
0,19,11,1,1,0,1,0.548595,0.759097,1.13489,361,121,0.300956,0.416436,0
0,22,11,0,1,0,1,0.548595,1.34274,0.886636,484,121,0.300956,0.736621,0
0,30,6,1,1,0,1,0.568187,0,0,900,36,0.322837,0,0
0,50,10,1,1,0,1,0.568187,0,0,2500,100,0.322837,0,0
0,20,8,0,0,0,1,0.568187,0.358423,0.724086,400,64,0.322837,0.203651,0
0,26,8,1,1,0,1,0.568187,0.429677,0.709309,676,64,0.322837,0.244137,0
0,46,6,0,1,0,1,0.583862,0.967848,0.787333,2116,36,0.340894,0.565089,0
0,38,10,1,1,0,1,0.58778,0,0,1444,100,0.345485,0,0
0,25,8,1,0,0,1,0.58778,0,0.886636,625,64,0.345485,0,0
0,24,9,0,1,0,1,0.58778,0.537097,1.32995,576,81,0.345485,0.315695,0
0,55,3,1,1,0,1,0.58778,0.537097,0.413763,3025,9,0.345485,0.315695,0
0,40,5,1,1,0,1,0.58778,0.537097,2.21659,1600,25,0.345485,0.315695,0
0,25,9,1,1,0,1,0.58778,0.626613,1.25607,625,81,0.345485,0.368311,0
0,43,7,1,1,0,1,0.58778,0.681576,0.0295545,1849,49,0.345485,0.400617,0
0,18,11,0,1,0,1,0.58778,0.693213,0.945745,324,121,0.345485,0.407457,0
0,28,7,1,1,0,1,0.58778,0.814239,0.147773,784,49,0.345485,0.478593,0
0,52,4,1,1,0,1,0.58778,1.16371,2.21659,2704,16,0.345485,0.684005,0
0,22,8,1,1,0,1,0.58778,1.2031,0.0857081,484,64,0.345485,0.707156,0
0,34,7,1,1,0,1,0.58778,1.25323,1.47773,1156,49,0.345485,0.736621,0
0,25,9,0,0,0,1,0.58778,1.34274,1.21174,625,81,0.345485,0.789237,0
0,43,10,1,0,0,1,0.58778,1.79032,2.06882,1849,100,0.345485,1.05232,0
0,31,9,1,1,0,1,0.602475,0.562161,1.01963,961,81,0.362976,0.338688,0
0,27,8,0,1,0,1,0.626965,0.662419,0.738863,729,64,0.393086,0.415314,0
0,22,11,1,0,0,1,0.644207,0.581855,0.221659,484,121,0.415003,0.374835,0
0,32,11,1,1,0,1,0.652436,0,0.0930968,1024,121,0.425673,0,0
0,49,5,0,1,0,1,0.658314,0.572903,1.25607,2401,25,0.433377,0.37715,0
0,55,8,1,0,0,1,0.666151,0.382055,0.425585,3025,64,0.443757,0.254506,0
0,20,11,1,0,0,1,0.666151,0.537097,0.118218,400,121,0.443757,0.357787,0
0,33,8,1,1,0,1,0.666151,0.857923,0.916929,1089,64,0.443757,0.571506,0
0,22,11,1,0,0,1,0.680257,0.179032,0.738863,484,121,0.46275,0.121788,0
0,26,8,1,1,0,1,0.685743,0.358065,0.199493,676,64,0.470244,0.24554,0
0,20,10,1,1,0,1,0.685743,0.683187,0.945745,400,100,0.470244,0.468491,0
0,45,2,1,0,1,1,0.685743,0.716129,0.443318,2025,4,0.470244,0.491081,0
0,45,8,1,1,0,1,0.685743,0.953705,0.940869,2025,64,0.470244,0.653997,0
0,33,11,1,1,0,1,0.685743,1.16371,0,1089,121,0.470244,0.798006,0
0,41,3,1,1,0,1,0.699066,0.322258,0.949735,1681,9,0.488694,0.22528,0
0,25,7,1,1,0,1,0.713173,1.07419,0.886636,625,49,0.508616,0.766086,0
0,35,11,1,1,0,1,0.733549,0.855774,0.738863,1225,121,0.538095,0.627753,0
0,35,11,1,1,0,1,0.733549,0.855774,0.738863,1225,121,0.538095,0.627753,0
0,29,10,1,0,0,1,0.734725,0,0,841,100,0.539821,0,0
0,41,4,0,1,0,1,0.74942,0.537097,0.591091,1681,16,0.56163,0.402511,0
